product_category_name_english,Year,Quarter,Month,Day,Sum of price
bed_bath_table,2017,Qtr 3,July,20,3023.730000000001
bed_bath_table,2017,Qtr 3,July,21,2905.3300000000004
bed_bath_table,2017,Qtr 3,July,22,2222.7800000000007
bed_bath_table,2017,Qtr 3,July,23,1165.3500000000001
bed_bath_table,2017,Qtr 3,July,24,2028.9700000000003
bed_bath_table,2017,Qtr 3,July,25,2195.6800000000003
bed_bath_table,2017,Qtr 3,July,26,1317.6100000000001
bed_bath_table,2017,Qtr 3,July,27,1350.7800000000004
bed_bath_table,2017,Qtr 3,July,28,1748.2700000000002
bed_bath_table,2017,Qtr 3,July,29,2175.0600000000004
bed_bath_table,2017,Qtr 3,July,30,1317.96
bed_bath_table,2017,Qtr 3,July,31,1079.23
bed_bath_table,2017,Qtr 3,August,1,1356.2700000000004
bed_bath_table,2017,Qtr 3,August,2,3064.8599999999997
bed_bath_table,2017,Qtr 3,August,3,2025.9
bed_bath_table,2017,Qtr 3,August,4,1600.9900000000002
bed_bath_table,2017,Qtr 3,August,5,886.3799999999999
bed_bath_table,2017,Qtr 3,August,6,832.4699999999999
bed_bath_table,2017,Qtr 3,August,7,1353.5800000000002
bed_bath_table,2017,Qtr 3,August,8,3848.5100000000007
bed_bath_table,2017,Qtr 3,August,9,1865.3900000000006
bed_bath_table,2017,Qtr 3,August,10,2497.04
bed_bath_table,2017,Qtr 3,August,11,2822.7200000000003
bed_bath_table,2017,Qtr 3,August,12,1493.3400000000004
bed_bath_table,2017,Qtr 3,August,13,1514.0600000000004
bed_bath_table,2017,Qtr 3,August,14,2208.75
bed_bath_table,2017,Qtr 3,August,15,3056.46
bed_bath_table,2017,Qtr 3,August,16,2947.290000000001
bed_bath_table,2017,Qtr 3,August,17,2631.320000000001
bed_bath_table,2017,Qtr 3,August,18,1313.1000000000004
bed_bath_table,2017,Qtr 3,August,19,1593.3600000000004
bed_bath_table,2017,Qtr 3,August,20,1588.63
bed_bath_table,2017,Qtr 3,August,21,2358.0400000000004
bed_bath_table,2017,Qtr 3,August,22,580.6999999999999
bed_bath_table,2017,Qtr 3,August,23,768.4799999999999
bed_bath_table,2017,Qtr 3,August,24,1349.9300000000003
bed_bath_table,2017,Qtr 3,August,25,2651.2700000000004
bed_bath_table,2017,Qtr 3,August,26,1798.0000000000005
bed_bath_table,2017,Qtr 3,August,27,848.6399999999999
bed_bath_table,2017,Qtr 3,August,28,1241.2700000000004
bed_bath_table,2017,Qtr 3,August,29,1836.2900000000004
bed_bath_table,2017,Qtr 3,August,30,1951.8700000000006
bed_bath_table,2017,Qtr 3,August,31,1252.3200000000002
bed_bath_table,2017,Qtr 3,September,1,724.04
bed_bath_table,2017,Qtr 3,September,2,1451.3600000000004
bed_bath_table,2017,Qtr 3,September,3,2165.9800000000005
bed_bath_table,2017,Qtr 3,September,4,1531.15
bed_bath_table,2017,Qtr 3,September,5,2384.5200000000004
bed_bath_table,2017,Qtr 3,September,6,1658.8400000000001
bed_bath_table,2017,Qtr 3,September,7,843.65
bed_bath_table,2017,Qtr 3,September,8,751.5999999999999
bed_bath_table,2017,Qtr 3,September,9,1346.98
bed_bath_table,2017,Qtr 3,September,10,1217.98
bed_bath_table,2017,Qtr 3,September,11,2016.5900000000008
bed_bath_table,2017,Qtr 3,September,12,2031.4200000000008
bed_bath_table,2017,Qtr 3,September,13,1842.3100000000009
bed_bath_table,2017,Qtr 3,September,14,2012.8800000000006
bed_bath_table,2017,Qtr 3,September,15,2602.020000000001
bed_bath_table,2017,Qtr 3,September,16,2718.1800000000003
bed_bath_table,2017,Qtr 3,September,17,2370.5400000000004
bed_bath_table,2017,Qtr 3,September,18,2837.8200000000006
bed_bath_table,2017,Qtr 3,September,19,1494.9300000000003
bed_bath_table,2017,Qtr 3,September,20,3424.240000000001
bed_bath_table,2017,Qtr 3,September,21,2956.4000000000005
bed_bath_table,2017,Qtr 3,September,22,1596.9400000000003
bed_bath_table,2017,Qtr 3,September,23,661.41
bed_bath_table,2017,Qtr 3,September,24,1618.0300000000002
bed_bath_table,2017,Qtr 3,September,25,1455.1700000000003
bed_bath_table,2017,Qtr 3,September,26,2012.8000000000002
bed_bath_table,2017,Qtr 3,September,27,1335.3600000000001
bed_bath_table,2017,Qtr 3,September,28,1224.51
bed_bath_table,2017,Qtr 3,September,29,1755.98
bed_bath_table,2017,Qtr 3,September,30,429.57
bed_bath_table,2017,Qtr 4,October,1,2153.9500000000003
bed_bath_table,2017,Qtr 4,October,2,1172.26
bed_bath_table,2017,Qtr 4,October,3,1564.2300000000002
bed_bath_table,2017,Qtr 4,October,4,1099.3600000000001
bed_bath_table,2017,Qtr 4,October,5,2084.8200000000006
bed_bath_table,2017,Qtr 4,October,6,856.1999999999999
bed_bath_table,2017,Qtr 4,October,7,431.47999999999996
bed_bath_table,2017,Qtr 4,October,8,564.79
bed_bath_table,2017,Qtr 4,October,9,1917.1000000000006
bed_bath_table,2017,Qtr 4,October,10,1171.1200000000001
bed_bath_table,2017,Qtr 4,October,11,1300.6700000000003
bed_bath_table,2017,Qtr 4,October,12,1196.3
bed_bath_table,2017,Qtr 4,October,13,1211.3900000000003
bed_bath_table,2017,Qtr 4,October,14,966.1599999999999
bed_bath_table,2017,Qtr 4,October,15,2209.439999999999
bed_bath_table,2017,Qtr 4,October,16,2175.2000000000003
bed_bath_table,2017,Qtr 4,October,17,2298.720000000001
bed_bath_table,2017,Qtr 4,October,18,1253.8600000000004
bed_bath_table,2017,Qtr 4,October,19,2207.3
bed_bath_table,2017,Qtr 4,October,20,804.21
bed_bath_table,2017,Qtr 4,October,21,450.46000000000004
bed_bath_table,2017,Qtr 4,October,22,2441.11
bed_bath_table,2017,Qtr 4,October,23,2054.7000000000003
bed_bath_table,2017,Qtr 4,October,24,2029.9200000000003
bed_bath_table,2017,Qtr 4,October,25,1150.1799999999998
bed_bath_table,2017,Qtr 4,October,26,1959.9900000000005
bed_bath_table,2017,Qtr 4,October,27,1728.9600000000005
bed_bath_table,2017,Qtr 4,October,28,982.4699999999999
bed_bath_table,2017,Qtr 4,October,29,1534.8800000000003
bed_bath_table,2017,Qtr 4,October,30,1695.8300000000004
bed_bath_table,2017,Qtr 4,October,31,1530.9400000000003
bed_bath_table,2017,Qtr 4,November,1,1093.9399999999998
bed_bath_table,2017,Qtr 4,November,2,2269.95
bed_bath_table,2017,Qtr 4,November,3,1560.9500000000003
bed_bath_table,2017,Qtr 4,November,4,1273.27
bed_bath_table,2017,Qtr 4,November,5,2136.51
bed_bath_table,2017,Qtr 4,November,6,1871.7300000000007
bed_bath_table,2017,Qtr 4,November,7,2346.2200000000007
bed_bath_table,2017,Qtr 4,November,8,4357.34
bed_bath_table,2017,Qtr 4,November,9,2054.0900000000006
bed_bath_table,2017,Qtr 4,November,10,688.67
bed_bath_table,2017,Qtr 4,November,11,1755.0900000000001
bed_bath_table,2017,Qtr 4,November,12,860.41
bed_bath_table,2017,Qtr 4,November,13,1507.7700000000002
bed_bath_table,2017,Qtr 4,November,14,3855.36
bed_bath_table,2017,Qtr 4,November,15,1780.9600000000005
bed_bath_table,2017,Qtr 4,November,16,2283.850000000001
bed_bath_table,2017,Qtr 4,November,17,2073.19
bed_bath_table,2017,Qtr 4,November,18,1370.8400000000004
bed_bath_table,2017,Qtr 4,November,19,1053.27
bed_bath_table,2017,Qtr 4,November,20,1946.2100000000005
bed_bath_table,2017,Qtr 4,November,21,2140.9400000000005
bed_bath_table,2017,Qtr 4,November,22,1421.3500000000004
bed_bath_table,2017,Qtr 4,November,23,3182.3300000000013
bed_bath_table,2017,Qtr 4,November,24,17875.029999999988
bed_bath_table,2017,Qtr 4,November,25,7503.709999999987
bed_bath_table,2017,Qtr 4,November,26,5507.479999999996
bed_bath_table,2017,Qtr 4,November,27,4832.250000000001
bed_bath_table,2017,Qtr 4,November,28,3182.130000000001
bed_bath_table,2017,Qtr 4,November,29,2948.920000000001
bed_bath_table,2017,Qtr 4,November,30,2678.7800000000007
bed_bath_table,2017,Qtr 4,December,1,3163.200000000001
bed_bath_table,2017,Qtr 4,December,2,2472.520000000001
bed_bath_table,2017,Qtr 4,December,3,2570.2300000000005
bed_bath_table,2017,Qtr 4,December,4,2033.3600000000008
bed_bath_table,2017,Qtr 4,December,5,2274.7300000000005
bed_bath_table,2017,Qtr 4,December,6,2160.4900000000007
bed_bath_table,2017,Qtr 4,December,7,2201.460000000001
bed_bath_table,2017,Qtr 4,December,8,1375.19
bed_bath_table,2017,Qtr 4,December,9,1339.2500000000002
bed_bath_table,2017,Qtr 4,December,10,1475.4700000000003
bed_bath_table,2017,Qtr 4,December,11,1940.6400000000008
bed_bath_table,2017,Qtr 4,December,12,2058.4800000000005
bed_bath_table,2017,Qtr 4,December,13,1631.0500000000002
bed_bath_table,2017,Qtr 4,December,14,972.1499999999999
bed_bath_table,2017,Qtr 4,December,15,1429.68
bed_bath_table,2017,Qtr 4,December,16,1665.5
bed_bath_table,2017,Qtr 4,December,17,1051.1699999999998
bed_bath_table,2017,Qtr 4,December,18,3014.4500000000007
bed_bath_table,2017,Qtr 4,December,19,866.28
bed_bath_table,2017,Qtr 4,December,20,1120.07
bed_bath_table,2017,Qtr 4,December,21,1402.1699999999998
bed_bath_table,2017,Qtr 4,December,22,1366.9600000000003
bed_bath_table,2017,Qtr 4,December,23,1682.7900000000004
bed_bath_table,2017,Qtr 4,December,24,515.7
bed_bath_table,2017,Qtr 4,December,25,891.2999999999998
bed_bath_table,2017,Qtr 4,December,26,1761.0000000000005
bed_bath_table,2017,Qtr 4,December,27,1817.4800000000005
bed_bath_table,2017,Qtr 4,December,28,1760.8400000000006
bed_bath_table,2017,Qtr 4,December,29,1279.3900000000006
bed_bath_table,2017,Qtr 4,December,30,880.15
bed_bath_table,2017,Qtr 4,December,31,332.70000000000005
bed_bath_table,2018,Qtr 1,January,1,355.27
bed_bath_table,2018,Qtr 1,January,2,2309.1500000000005
bed_bath_table,2018,Qtr 1,January,3,2605.7800000000007
bed_bath_table,2018,Qtr 1,January,4,2511.090000000001
bed_bath_table,2018,Qtr 1,January,5,1311.7200000000003
bed_bath_table,2018,Qtr 1,January,6,3004.640000000001
bed_bath_table,2018,Qtr 1,January,7,3019.790000000001
bed_bath_table,2018,Qtr 1,January,8,3374.420000000001
bed_bath_table,2018,Qtr 1,January,9,2004.4900000000005
bed_bath_table,2018,Qtr 1,January,10,2477.390000000001
bed_bath_table,2018,Qtr 1,January,11,4038.4900000000016
bed_bath_table,2018,Qtr 1,January,12,2010.4300000000003
bed_bath_table,2018,Qtr 1,January,13,2334.1900000000005
bed_bath_table,2018,Qtr 1,January,14,3065.0100000000007
bed_bath_table,2018,Qtr 1,January,15,2644.620000000001
bed_bath_table,2018,Qtr 1,January,16,3130.8500000000004
bed_bath_table,2018,Qtr 1,January,17,2161.8800000000006
bed_bath_table,2018,Qtr 1,January,18,1354.93
bed_bath_table,2018,Qtr 1,January,19,2057.5900000000006
bed_bath_table,2018,Qtr 1,January,20,708.7099999999999
bed_bath_table,2018,Qtr 1,January,21,2303.5100000000007
bed_bath_table,2018,Qtr 1,January,22,2914.840000000001
bed_bath_table,2018,Qtr 1,January,23,3350.710000000001
bed_bath_table,2018,Qtr 1,January,24,3029.6700000000005
bed_bath_table,2018,Qtr 1,January,25,1972.2400000000007
bed_bath_table,2018,Qtr 1,January,26,2666.239999999999
bed_bath_table,2018,Qtr 1,January,27,2348.4300000000003
bed_bath_table,2018,Qtr 1,January,28,1221.94
bed_bath_table,2018,Qtr 1,January,29,2909.8500000000004
bed_bath_table,2018,Qtr 1,January,30,4174.470000000001
bed_bath_table,2018,Qtr 1,January,31,3005.4500000000007
bed_bath_table,2018,Qtr 1,February,1,1196.84
bed_bath_table,2018,Qtr 1,February,2,1771.1500000000005
bed_bath_table,2018,Qtr 1,February,3,2280.2400000000007
bed_bath_table,2018,Qtr 1,February,4,2119.2600000000007
bed_bath_table,2018,Qtr 1,February,5,3903.9100000000008
bed_bath_table,2018,Qtr 1,February,6,2042.1900000000005
bed_bath_table,2018,Qtr 1,February,7,2428.8600000000006
bed_bath_table,2018,Qtr 1,February,8,2707.6300000000006
bed_bath_table,2018,Qtr 1,February,9,1819.9300000000007
bed_bath_table,2018,Qtr 1,February,10,1612.8400000000006
bed_bath_table,2018,Qtr 1,February,11,1961.7000000000005
bed_bath_table,2018,Qtr 1,February,12,3072.5299999999997
bed_bath_table,2018,Qtr 1,February,13,1581.5500000000002
bed_bath_table,2018,Qtr 1,February,14,2650.8300000000004
bed_bath_table,2018,Qtr 1,February,15,2510.4400000000005
bed_bath_table,2018,Qtr 1,February,16,1884.6500000000005
bed_bath_table,2018,Qtr 1,February,17,1848.4000000000005
bed_bath_table,2018,Qtr 1,February,18,1970.4100000000003
bed_bath_table,2018,Qtr 1,February,19,2255.2000000000007
bed_bath_table,2018,Qtr 1,February,20,1654.3100000000004
bed_bath_table,2018,Qtr 1,February,21,2047.5800000000002
bed_bath_table,2018,Qtr 1,February,22,1621.1000000000006
bed_bath_table,2018,Qtr 1,February,23,2756.600000000001
bed_bath_table,2018,Qtr 1,February,24,1299.86
bed_bath_table,2018,Qtr 1,February,25,3063.6499999999996
bed_bath_table,2018,Qtr 1,February,26,2310.890000000001
bed_bath_table,2018,Qtr 1,February,27,1340.8900000000003
bed_bath_table,2018,Qtr 1,February,28,2977.440000000001
bed_bath_table,2018,Qtr 1,March,1,2704.15
bed_bath_table,2018,Qtr 1,March,2,1801.9300000000005
bed_bath_table,2018,Qtr 1,March,3,2465.1800000000003
bed_bath_table,2018,Qtr 1,March,4,2008.5400000000004
bed_bath_table,2018,Qtr 1,March,5,2008.8900000000003
bed_bath_table,2018,Qtr 1,March,6,1922.190000000001
bed_bath_table,2018,Qtr 1,March,7,2141.1800000000003
bed_bath_table,2018,Qtr 1,March,8,2763.270000000001
bed_bath_table,2018,Qtr 1,March,9,1775.4000000000008
bed_bath_table,2018,Qtr 1,March,10,1773.7800000000004
bed_bath_table,2018,Qtr 1,March,11,1210.91
bed_bath_table,2018,Qtr 1,March,12,1753.98
bed_bath_table,2018,Qtr 1,March,13,3350.690000000001
bed_bath_table,2018,Qtr 1,March,14,2374.88
bed_bath_table,2018,Qtr 1,March,15,2971.3500000000013
bed_bath_table,2018,Qtr 1,March,16,1574.5200000000004
bed_bath_table,2018,Qtr 1,March,17,2445.2500000000005
bed_bath_table,2018,Qtr 1,March,18,2025.3700000000008
bed_bath_table,2018,Qtr 1,March,19,2276.99
bed_bath_table,2018,Qtr 1,March,20,2662.41
bed_bath_table,2018,Qtr 1,March,21,2378.370000000001
bed_bath_table,2018,Qtr 1,March,22,3409.0600000000018
bed_bath_table,2018,Qtr 1,March,23,1762.8300000000002
bed_bath_table,2018,Qtr 1,March,24,1473.9000000000003
bed_bath_table,2018,Qtr 1,March,25,3081.7000000000003
bed_bath_table,2018,Qtr 1,March,26,1563.0700000000004
bed_bath_table,2018,Qtr 1,March,27,2579.2799999999997
bed_bath_table,2018,Qtr 1,March,28,1991.3400000000006
bed_bath_table,2018,Qtr 1,March,29,2174.2400000000002
bed_bath_table,2018,Qtr 1,March,30,1983.6000000000006
bed_bath_table,2018,Qtr 1,March,31,2848.1400000000012
bed_bath_table,2018,Qtr 2,April,1,1843.9500000000003
bed_bath_table,2018,Qtr 2,April,2,3523.320000000001
bed_bath_table,2018,Qtr 2,April,3,3574.51
bed_bath_table,2018,Qtr 2,April,4,1570.6700000000003
bed_bath_table,2018,Qtr 2,April,5,2168.3800000000006
bed_bath_table,2018,Qtr 2,April,6,1461.2800000000002
bed_bath_table,2018,Qtr 2,April,7,2539.830000000001
bed_bath_table,2018,Qtr 2,April,8,2911.28
bed_bath_table,2018,Qtr 2,April,9,1918.9300000000005
bed_bath_table,2018,Qtr 2,April,10,1801.3300000000004
bed_bath_table,2018,Qtr 2,April,11,3851.540000000002
bed_bath_table,2018,Qtr 2,April,12,3115.05
bed_bath_table,2018,Qtr 2,April,13,3476.2400000000007
bed_bath_table,2018,Qtr 2,April,14,1479.7900000000004
bed_bath_table,2018,Qtr 2,April,15,2099.050000000001
bed_bath_table,2018,Qtr 2,April,16,1991.4200000000003
bed_bath_table,2018,Qtr 2,April,17,4060.67
bed_bath_table,2018,Qtr 2,April,18,1866.3000000000006
bed_bath_table,2018,Qtr 2,April,19,2378.73
bed_bath_table,2018,Qtr 2,April,20,1804.0300000000009
bed_bath_table,2018,Qtr 2,April,21,1084.8899999999999
bed_bath_table,2018,Qtr 2,April,22,2825.2000000000007
bed_bath_table,2018,Qtr 2,April,23,3445.01
bed_bath_table,2018,Qtr 2,April,24,1203.52
bed_bath_table,2018,Qtr 2,April,25,3021.7000000000007
bed_bath_table,2018,Qtr 2,April,26,2422.76
bed_bath_table,2018,Qtr 2,April,27,3151.8999999999996
bed_bath_table,2018,Qtr 2,April,28,1298.28
bed_bath_table,2018,Qtr 2,April,29,1484.0700000000004
bed_bath_table,2018,Qtr 2,April,30,2983.6199999999994
bed_bath_table,2018,Qtr 2,May,1,4049.6200000000013
bed_bath_table,2018,Qtr 2,May,2,2256.6700000000005
bed_bath_table,2018,Qtr 2,May,3,1591.6699999999998
bed_bath_table,2018,Qtr 2,May,4,3166.2100000000005
bed_bath_table,2018,Qtr 2,May,5,1924.54
bed_bath_table,2018,Qtr 2,May,6,2305.3500000000004
bed_bath_table,2018,Qtr 2,May,7,2353.120000000001
bed_bath_table,2018,Qtr 2,May,8,2778.4399999999996
bed_bath_table,2018,Qtr 2,May,9,2941.640000000001
bed_bath_table,2018,Qtr 2,May,10,1551.0400000000004
bed_bath_table,2018,Qtr 2,May,11,1363.44
bed_bath_table,2018,Qtr 2,May,12,1408.77
bed_bath_table,2018,Qtr 2,May,13,1534.8200000000004
bed_bath_table,2018,Qtr 2,May,14,4130.9400000000005
bed_bath_table,2018,Qtr 2,May,15,4653.97
bed_bath_table,2018,Qtr 2,May,16,5548.7099999999955
bed_bath_table,2018,Qtr 2,May,17,2007.9300000000005
bed_bath_table,2018,Qtr 2,May,18,1936.0500000000004
bed_bath_table,2018,Qtr 2,May,19,1892.3300000000004
bed_bath_table,2018,Qtr 2,May,20,1790.02
bed_bath_table,2018,Qtr 2,May,21,1573.7400000000002
bed_bath_table,2018,Qtr 2,May,22,3376.150000000001
bed_bath_table,2018,Qtr 2,May,23,2152.9700000000003
bed_bath_table,2018,Qtr 2,May,24,1332.2700000000002
bed_bath_table,2018,Qtr 2,May,25,1124.66
bed_bath_table,2018,Qtr 2,May,26,2103.1300000000006
bed_bath_table,2018,Qtr 2,May,27,1189.27
bed_bath_table,2018,Qtr 2,May,28,2050.290000000001
bed_bath_table,2018,Qtr 2,May,29,1650.0500000000004
bed_bath_table,2018,Qtr 2,May,30,2484.0200000000004
bed_bath_table,2018,Qtr 2,May,31,1480.9400000000003
bed_bath_table,2018,Qtr 2,June,1,1887.8300000000006
bed_bath_table,2018,Qtr 2,June,2,1426.53
bed_bath_table,2018,Qtr 2,June,3,2809.1600000000008
bed_bath_table,2018,Qtr 2,June,4,2350.550000000001
bed_bath_table,2018,Qtr 2,June,5,2479.660000000001
bed_bath_table,2018,Qtr 2,June,6,2252.99
bed_bath_table,2018,Qtr 2,June,7,2972.7800000000007
bed_bath_table,2018,Qtr 2,June,8,1195.0900000000001
bed_bath_table,2018,Qtr 2,June,9,3178.920000000001
bed_bath_table,2018,Qtr 2,June,10,2527.3600000000015
bed_bath_table,2018,Qtr 2,June,11,3168.7500000000014
bed_bath_table,2018,Qtr 2,June,12,2311.4500000000003
bed_bath_table,2018,Qtr 2,June,13,2223.860000000001
bed_bath_table,2018,Qtr 2,June,14,3003.0900000000015
bed_bath_table,2018,Qtr 2,June,15,1767.3200000000004
bed_bath_table,2018,Qtr 2,June,16,1625.7300000000002
bed_bath_table,2018,Qtr 2,June,17,1782.1400000000006
bed_bath_table,2018,Qtr 2,June,18,3052.3600000000006
bed_bath_table,2018,Qtr 2,June,19,3777.2600000000007
bed_bath_table,2018,Qtr 2,June,20,4445.779999999999
bed_bath_table,2018,Qtr 2,June,21,1995.2500000000007
bed_bath_table,2018,Qtr 2,June,22,1521.0900000000006
bed_bath_table,2018,Qtr 2,June,23,1392.08
bed_bath_table,2018,Qtr 2,June,24,3542.6500000000005
bed_bath_table,2018,Qtr 2,June,25,1237.0500000000002
bed_bath_table,2018,Qtr 2,June,26,4353.349999999999
bed_bath_table,2018,Qtr 2,June,27,1963.0900000000006
bed_bath_table,2018,Qtr 2,June,28,2460.580000000001
bed_bath_table,2018,Qtr 2,June,29,1643.5600000000004
bed_bath_table,2018,Qtr 2,June,30,1218.17
bed_bath_table,2018,Qtr 3,July,1,1251.74
bed_bath_table,2018,Qtr 3,July,2,1683.4300000000007
bed_bath_table,2018,Qtr 3,July,3,1909.8400000000006
bed_bath_table,2018,Qtr 3,July,4,3015.060000000001
bed_bath_table,2018,Qtr 3,July,5,2308.0600000000004
bed_bath_table,2018,Qtr 3,July,6,634.5799999999999
bed_bath_table,2018,Qtr 3,July,7,1107.56
bed_bath_table,2018,Qtr 3,July,8,1183.19
bed_bath_table,2018,Qtr 3,July,9,1032.6399999999999
bed_bath_table,2018,Qtr 3,July,10,766.5
bed_bath_table,2018,Qtr 3,July,11,1760.79
bed_bath_table,2018,Qtr 3,July,12,1134.32
bed_bath_table,2018,Qtr 3,July,13,471.74
bed_bath_table,2018,Qtr 3,July,14,1179.4400000000003
bed_bath_table,2018,Qtr 3,July,15,1312.8700000000003
bed_bath_table,2018,Qtr 3,July,16,1521.2700000000004
bed_bath_table,2018,Qtr 3,July,17,1635.5200000000007
bed_bath_table,2018,Qtr 3,July,18,3151.7700000000013
bed_bath_table,2018,Qtr 3,July,19,4322.02
bed_bath_table,2018,Qtr 3,July,20,1249.0000000000002
bed_bath_table,2018,Qtr 3,July,21,952.41
bed_bath_table,2018,Qtr 3,July,22,3227.9900000000016
bed_bath_table,2018,Qtr 3,July,23,3078.540000000001
bed_bath_table,2018,Qtr 3,July,24,1947.8000000000006
bed_bath_table,2018,Qtr 3,July,25,1375.5500000000002
bed_bath_table,2018,Qtr 3,July,26,1893.2300000000002
bed_bath_table,2018,Qtr 3,July,27,2016.910000000001
bed_bath_table,2018,Qtr 3,July,28,1170.52
bed_bath_table,2018,Qtr 3,July,29,1215.8800000000003
bed_bath_table,2018,Qtr 3,July,30,2308.62
bed_bath_table,2018,Qtr 3,July,31,3264.0299999999997
bed_bath_table,2018,Qtr 3,August,1,1929.8600000000004
bed_bath_table,2018,Qtr 3,August,2,2014.8100000000009
bed_bath_table,2018,Qtr 3,August,3,1872.3500000000001
bed_bath_table,2018,Qtr 3,August,4,3897.7599999999998
bed_bath_table,2018,Qtr 3,August,5,4747.319999999999
bed_bath_table,2018,Qtr 3,August,6,1892.1300000000008
bed_bath_table,2018,Qtr 3,August,7,3107.67
bed_bath_table,2018,Qtr 3,August,8,3168.6
bed_bath_table,2018,Qtr 3,August,9,3733.7699999999986
bed_bath_table,2018,Qtr 3,August,10,1922.8300000000004
bed_bath_table,2018,Qtr 3,August,11,2207.6600000000003
bed_bath_table,2018,Qtr 3,August,12,972.06
bed_bath_table,2018,Qtr 3,August,13,2957.9300000000007
bed_bath_table,2018,Qtr 3,August,14,3964.589999999999
bed_bath_table,2018,Qtr 3,August,15,2082.7700000000004
bed_bath_table,2018,Qtr 3,August,16,3281.21
bed_bath_table,2018,Qtr 3,August,17,2171.8900000000003
bed_bath_table,2018,Qtr 3,August,18,2489.5600000000004
bed_bath_table,2018,Qtr 3,August,19,1772.1100000000004
bed_bath_table,2018,Qtr 3,August,20,2359.4700000000003
bed_bath_table,2018,Qtr 3,August,21,2524.52
bed_bath_table,2018,Qtr 3,August,22,2015.7300000000005
bed_bath_table,2018,Qtr 3,August,23,659.5
bed_bath_table,2018,Qtr 3,August,24,371.68000000000006
bed_bath_table,2018,Qtr 3,August,25,1753.03
bed_bath_table,2018,Qtr 3,August,26,98.77999999999999
bed_bath_table,2018,Qtr 3,August,27,580.4999999999999
bed_bath_table,2018,Qtr 3,August,28,485.78999999999996
books_general_interest,2016,Qtr 4,October,9,119.5
books_general_interest,2017,Qtr 1,January,27,124.99
books_general_interest,2017,Qtr 1,January,31,109.9
books_general_interest,2017,Qtr 1,February,1,49.9
books_general_interest,2017,Qtr 1,February,8,219.31
books_general_interest,2017,Qtr 1,February,9,109.9
books_general_interest,2017,Qtr 1,February,16,116
books_general_interest,2017,Qtr 1,February,22,230
books_general_interest,2017,Qtr 1,February,24,47.6
books_general_interest,2017,Qtr 1,March,2,115
books_general_interest,2017,Qtr 1,March,3,354
books_general_interest,2017,Qtr 1,March,5,15.12
books_general_interest,2017,Qtr 1,March,6,259.5
books_general_interest,2017,Qtr 1,March,7,27.12
books_general_interest,2017,Qtr 1,March,8,21.32
books_general_interest,2017,Qtr 1,March,10,244.9
books_general_interest,2017,Qtr 1,March,12,53.9
books_general_interest,2017,Qtr 1,March,13,230
books_general_interest,2017,Qtr 1,March,14,729.5999999999999
books_general_interest,2017,Qtr 1,March,21,115
books_general_interest,2017,Qtr 1,March,22,104.5
books_general_interest,2017,Qtr 1,March,27,115
books_general_interest,2017,Qtr 1,March,28,149
books_general_interest,2017,Qtr 1,March,31,115
books_general_interest,2017,Qtr 2,April,7,115
books_general_interest,2017,Qtr 2,April,13,19.99
books_general_interest,2017,Qtr 2,April,15,119.5
books_general_interest,2017,Qtr 2,April,17,119.9
books_general_interest,2017,Qtr 2,April,18,202.9
books_general_interest,2017,Qtr 2,April,19,64.89
books_general_interest,2017,Qtr 2,April,22,119.5
books_general_interest,2017,Qtr 2,April,23,53.9
books_general_interest,2017,Qtr 2,April,24,53.9
books_general_interest,2017,Qtr 2,April,26,53.9
books_general_interest,2017,Qtr 2,May,1,259.5
books_general_interest,2017,Qtr 2,May,2,139.9
books_general_interest,2017,Qtr 2,May,9,29.9
books_general_interest,2017,Qtr 2,May,10,183.8
books_general_interest,2017,Qtr 2,May,11,124.9
books_general_interest,2017,Qtr 2,May,12,53.9
books_general_interest,2017,Qtr 2,May,14,273.8
books_general_interest,2017,Qtr 2,May,21,284.39
books_general_interest,2017,Qtr 2,May,22,115
books_general_interest,2017,Qtr 2,May,24,53.9
books_general_interest,2017,Qtr 2,May,25,22.68
books_general_interest,2017,Qtr 2,May,27,29.9
books_general_interest,2017,Qtr 2,May,29,270
books_general_interest,2017,Qtr 2,June,1,17.9
books_general_interest,2017,Qtr 2,June,2,232.9
books_general_interest,2017,Qtr 2,June,6,115
books_general_interest,2017,Qtr 2,June,7,221.2
books_general_interest,2017,Qtr 2,June,8,127
books_general_interest,2017,Qtr 2,June,11,133.9
books_general_interest,2017,Qtr 2,June,14,115
books_general_interest,2017,Qtr 2,June,15,109.9
books_general_interest,2017,Qtr 2,June,18,135
books_general_interest,2017,Qtr 2,June,19,374.8
books_general_interest,2017,Qtr 2,June,20,139.9
books_general_interest,2017,Qtr 2,June,22,115
books_general_interest,2017,Qtr 2,June,29,48.68
books_general_interest,2017,Qtr 2,June,30,53.9
books_general_interest,2017,Qtr 3,July,1,114.9
books_general_interest,2017,Qtr 3,July,5,122.5
books_general_interest,2017,Qtr 3,July,16,115
books_general_interest,2017,Qtr 3,July,17,327.6
books_general_interest,2017,Qtr 3,July,18,198.8
books_general_interest,2017,Qtr 3,July,24,129.9
books_general_interest,2017,Qtr 3,July,25,133.9
books_general_interest,2017,Qtr 3,July,29,119.9
books_general_interest,2017,Qtr 3,July,31,29.9
books_general_interest,2017,Qtr 3,August,1,115
books_general_interest,2017,Qtr 3,August,2,282.09000000000003
books_general_interest,2017,Qtr 3,August,4,29.9
books_general_interest,2017,Qtr 3,August,8,212.8
books_general_interest,2017,Qtr 3,August,9,115
